cod;nome;período;valor
53;DF;2006;611
41;PR;2006;2839
42;SC;2006;574
43;RS;2006;1821
50;MS;2006;627
51;MT;2006;825
52;GO;2006;1364
12;AC;2006;143
13;AM;2006;646
14;RR;2006;96
15;PA;2006;1930
16;AP;2006;189
17;TO;2006;207
21;MA;2006;902
11;RO;2006;531
22;PI;2006;386
23;CE;2006;1658
24;RN;2006;413
15;PA;2007;2049
14;RR;2007;97
13;AM;2007;663
12;AC;2007;119
11;RO;2007;404
53;DF;2007;656
52;GO;2007;1382
51;MT;2007;794
50;MS;2007;641
42;SC;2007;560
43;RS;2007;2003
41;PR;2007;2860
35;SP;2007;5834
33;RJ;2007;6121
32;ES;2007;1691
31;MG;2007;3722
29;BA;2007;3408
28;SE;2007;488
27;AL;2007;1727
26;PE;2007;4262
25;PB;2007;793
24;RN;2007;547
23;CE;2007;1806
22;PI;2007;346
21;MA;2007;1063
17;TO;2007;196
16;AP;2007;160
22;PI;2008;323
43;RS;2008;2161
50;MS;2008;639
51;MT;2008;851
52;GO;2008;1629
53;DF;2008;748
41;PR;2008;3132
15;PA;2008;2687
14;RR;2008;90
13;AM;2008;767
12;AC;2008;120
11;RO;2008;440
16;AP;2008;196
17;TO;2008;216
21;MA;2008;1196
42;SC;2008;715
23;CE;2008;1902
24;RN;2008;655
25;PB;2008;942
26;PE;2008;4140
27;AL;2008;1804
28;SE;2008;525
29;BA;2008;4485
31;MG;2008;3511
32;ES;2008;1756
33;RJ;2008;5274
35;SP;2008;5660
11;RO;2009;486
53;DF;2009;806
52;GO;2009;1733
51;MT;2009;905
50;MS;2009;660
43;RS;2009;2017
42;SC;2009;726
41;PR;2009;3361
35;SP;2009;5882
33;RJ;2009;5000
32;ES;2009;1769
31;MG;2009;3340
29;BA;2009;5078
28;SE;2009;617
27;AL;2009;1762
26;PE;2009;3656
25;PB;2009;1164
24;RN;2009;743
23;CE;2009;2025
22;PI;2009;354
21;MA;2009;1311
17;TO;2009;258
16;AP;2009;178
15;PA;2009;2802
14;RR;2009;94
13;AM;2009;849
12;AC;2009;137
41;PR;2010;3248
35;SP;2010;5355
33;RJ;2010;5310
32;ES;2010;1618
31;MG;2010;3236
29;BA;2010;5398
28;SE;2010;633
27;AL;2010;1950
26;PE;2010;3226
25;PB;2010;1336
24;RN;2010;739
23;CE;2010;2515
22;PI;2010;371
21;MA;2010;1402
17;TO;2010;293
16;AP;2010;244
15;PA;2010;3286
14;RR;2010;110
13;AM;2010;1017
12;AC;2010;146
11;RO;2010;508
42;SC;2010;712
43;RS;2010;1856
50;MS;2010;579
51;MT;2010;890
52;GO;2010;1795
53;DF;2010;720
24;RN;2011;978
53;DF;2011;823
52;GO;2011;2005
51;MT;2011;920
50;MS;2011;595
43;RS;2011;1869
42;SC;2011;737
41;PR;2011;3086
35;SP;2011;5257
33;RJ;2011;4403
32;ES;2011;1505
31;MG;2011;3804
29;BA;2011;5089
28;SE;2011;671
27;AL;2011;2106
26;PE;2011;3202
25;PB;2011;1474
23;CE;2011;2603
22;PI;2011;408
21;MA;2011;1460
17;TO;2011;311
16;AP;2011;190
