cod;nome;período;valor
26;PE;2008;3449
25;PB;2008;750
24;RN;2008;536
23;CE;2008;1332
22;PI;2008;159
21;MA;2008;698
17;TO;2008;98
16;AP;2008;65
15;PA;2008;1929
14;RR;2008;29
13;AM;2008;446
12;AC;2008;40
11;RO;2008;286
12;AC;2009;61
17;TO;2009;128
16;AP;2009;69
15;PA;2009;2038
14;RR;2009;27
22;PI;2009;184
23;CE;2009;1511
24;RN;2009;620
25;PB;2009;1019
26;PE;2009;3117
27;AL;2009;1560
28;SE;2009;451
29;BA;2009;4361
31;MG;2009;2603
32;ES;2009;1548
21;MA;2009;785
33;RJ;2009;4009
35;SP;2009;3851
41;PR;2009;2673
42;SC;2009;511
43;RS;2009;1645
50;MS;2009;429
51;MT;2009;573
52;GO;2009;1260
53;DF;2009;666
13;AM;2009;572
11;RO;2009;353
13;AM;2010;635
53;DF;2010;576
52;GO;2010;1317
51;MT;2010;566
50;MS;2010;344
43;RS;2010;1496
42;SC;2010;483
41;PR;2010;2630
35;SP;2010;3469
33;RJ;2010;4111
32;ES;2010;1359
31;MG;2010;2456
29;BA;2010;4439
28;SE;2010;452
27;AL;2010;1721
26;PE;2010;2649
25;PB;2010;1208
24;RN;2010;611
23;CE;2010;2057
22;PI;2010;207
21;MA;2010;827
17;TO;2010;131
16;AP;2010;103
15;PA;2010;2502
14;RR;2010;29
12;AC;2010;63
11;RO;2010;351
50;MS;2011;368
14;RR;2011;25
13;AM;2011;879
12;AC;2011;50
11;RO;2011;286
15;PA;2011;2077
16;AP;2011;80
51;MT;2011;602
17;TO;2011;158
52;GO;2011;1579
53;DF;2011;657
21;MA;2011;944
22;PI;2011;251
23;CE;2011;2063
24;RN;2011;788
25;PB;2011;1379
26;PE;2011;2541
27;AL;2011;1913
28;SE;2011;523
29;BA;2011;4170
31;MG;2011;3000
32;ES;2011;1352
33;RJ;2011;3411
35;SP;2011;3262
41;PR;2011;2365
42;SC;2011;483
43;RS;2011;1531
29;BA;2012;4594
53;DF;2012;725
52;GO;2012;1955
51;MT;2012;641
50;MS;2012;337
43;RS;2012;1737
42;SC;2012;491
41;PR;2012;2433
35;SP;2012;3848
33;RJ;2012;3472
32;ES;2012;1335
31;MG;2012;3228
28;SE;2012;648
27;AL;2012;1737
26;PE;2012;2475
