cod;nome;período;valor
43;RS;2012;4.145
11;RO;2012;4.375
50;MS;2012;4.999
52;GO;2012;5.183
17;TO;2012;5.242
51;MT;2012;5.889
41;PR;2012;6.074
13;AM;2012;6.629
26;PE;2013;1.586
25;PB;2013;1.618
53;DF;2013;1.729
23;CE;2013;2.436
16;AP;2013;2.454
22;PI;2013;2.539
28;SE;2013;2.55
35;SP;2013;2.629
29;BA;2013;2.678
42;SC;2013;2.807
24;RN;2013;2.84
31;MG;2013;3.132
21;MA;2013;3.137
33;RJ;2013;3.361
12;AC;2013;3.379
43;RS;2013;3.528
14;RR;2013;36.132
15;PA;2013;4.13
27;AL;2013;4.322
17;TO;2013;4.441
32;ES;2013;4.45
51;MT;2013;4.856
52;GO;2013;5.268
50;MS;2013;5.562
41;PR;2013;5.585
13;AM;2013;6.083
11;RO;2013;7.116
27;AL;2014;0.878
16;AP;2014;1.071
22;PI;2014;1.132
25;PB;2014;1.694
23;CE;2014;1.779
53;DF;2014;1.953
26;PE;2014;2.053
35;SP;2014;2.397
15;PA;2014;2.756
24;RN;2014;2.936
42;SC;2014;2.939
31;MG;2014;2.962
14;RR;2014;25.802
28;SE;2014;3.019
29;BA;2014;3.026
32;ES;2014;3.067
21;MA;2014;3.18
13;AM;2014;3.317
17;TO;2014;3.671
33;RJ;2014;3.936
43;RS;2014;4.028
12;AC;2014;5.143
41;PR;2014;5.362
11;RO;2014;5.627
52;GO;2014;5.834
51;MT;2014;5.947
50;MS;2014;6.415
27;AL;2015;0.222
24;RN;2015;1.242
23;CE;2015;1.519
25;PB;2015;1.777
28;SE;2015;1.863
26;PE;2015;2.049
53;DF;2015;2.06
35;SP;2015;2.308
22;PI;2015;2.33
15;PA;2015;2.419
42;SC;2015;2.578
29;BA;2015;2.677
31;MG;2015;2.908
32;ES;2015;2.932
14;RR;2015;26.998
16;AP;2015;3.08
50;MS;2015;3.227
33;RJ;2015;3.696
21;MA;2015;4.202
43;RS;2015;4.522
11;RO;2015;4.563
17;TO;2015;4.61
41;PR;2015;4.765
13;AM;2015;5.253
51;MT;2015;5.489
52;GO;2015;5.766
12;AC;2015;7.187
22;PI;2016;0.787
23;CE;2016;1.026
27;AL;2016;1.325
15;PA;2016;1.709
53;DF;2016;1.749
28;SE;2016;1.845
25;PB;2016;1.923
35;SP;2016;2.026
32;ES;2016;2.199
16;AP;2016;2.316
26;PE;2016;2.449
31;MG;2016;2.679
42;SC;2016;2.697
24;RN;2016;2.793
14;RR;2016;21.919
21;MA;2016;3.312
29;BA;2016;3.352
33;RJ;2016;3.549
52;GO;2016;4.136
41;PR;2016;4.754
51;MT;2016;4.784
12;AC;2016;5.17
43;RS;2016;5.208
13;AM;2016;5.434
50;MS;2016;5.618
17;TO;2016;5.661
11;RO;2016;6.555
27;AL;2017;0.228
25;PB;2017;1.515
21;MA;2017;1.733
53;DF;2017;1.903
12;AC;2017;10.647
14;RR;2017;16.652
35;SP;2017;2.172
23;CE;2017;2.385
15;PA;2017;2.429
16;AP;2017;2.446
24;RN;2017;2.549
22;PI;2017;2.583
31;MG;2017;2.732
42;SC;2017;2.9
32;ES;2017;3.148
26;PE;2017;3.154
33;RJ;2017;3.439
29;BA;2017;3.452
17;TO;2017;3.541
13;AM;2017;3.759
51;MT;2017;3.936
50;MS;2017;4.517
52;GO;2017;4.526
28;SE;2017;4.566
43;RS;2017;5.017
41;PR;2017;5.181
11;RO;2017;7.539
27;AL;2018;0.65
25;PB;2018;1.42
22;PI;2018;1.49
21;MA;2018;1.51
35;SP;2018;1.83
24;RN;2018;2.04
16;AP;2018;2.32
31;MG;2018;2.4
28;SE;2018;2.41
42;SC;2018;2.53
32;ES;2018;2.56
26;PE;2018;2.75
51;MT;2018;2.9
53;DF;2018;2.9
33;RJ;2018;3.03
29;BA;2018;3.05
23;CE;2018;3.33
13;AM;2018;3.54
41;PR;2018;3.75
15;PA;2018;3.76
14;RR;2018;32.34
43;RS;2018;4.29
50;MS;2018;4.31
52;GO;2018;4.75
11;RO;2018;4.98
17;TO;2018;5.29
12;AC;2018;5.93
27;AL;2019;0
16;AP;2019;1.08
28;SE;2019;1.2
24;RN;2019;1.47
23;CE;2019;1.52
32;ES;2019;1.57
