cod;nome;período;valor
24;RN;2016;4.34
33;RJ;2016;2.28
41;PR;2016;1.84
22;PI;2016;1.32
26;PE;2016;3
25;PB;2016;3.03
15;PA;2016;4.29
51;MT;2016;2.3
29;BA;2016;3.47
50;MS;2016;1.85
31;MG;2016;1.6
12;AC;2016;2.61
27;AL;2016;4.21
13;AM;2016;2.19
16;AP;2016;1.76
53;DF;2017;1.64
22;PI;2017;1.49
31;MG;2017;1.38
42;SC;2017;0.99
35;SP;2017;0.7
17;TO;2017;2.36
24;RN;2017;6.9
51;MT;2017;2.39
33;RJ;2017;2.46
25;PB;2017;2.48
13;AM;2017;2.55
43;RS;2017;3.25
11;RO;2017;3.5
52;GO;2017;3.75
29;BA;2017;3.78
26;PE;2017;3.85
12;AC;2017;3.98
32;ES;2017;4.47
27;AL;2017;4.48
14;RR;2017;1.49
15;PA;2017;4.82
28;SE;2017;4.89
23;CE;2017;6.08
50;MS;2017;1.54
21;MA;2017;1.58
41;PR;2017;1.92
16;AP;2017;2.22
32;ES;2018;2.73
21;MA;2018;1.4
53;DF;2018;1.29
31;MG;2018;1.28
42;SC;2018;0.9
22;PI;2018;0.83
35;SP;2018;0.5
50;MS;2018;1.52
41;PR;2018;1.54
51;MT;2018;1.83
28;SE;2018;2.12
16;AP;2018;2.17
33;RJ;2018;2.21
11;RO;2018;2.3
17;TO;2018;2.46
13;AM;2018;2.51
43;RS;2018;2.53
27;AL;2018;2.55
25;PB;2018;2.71
26;PE;2018;2.78
14;RR;2018;3.2
52;GO;2018;3.35
29;BA;2018;3.38
24;RN;2018;4.38
15;PA;2018;4.65
12;AC;2018;5.07
23;CE;2018;8.12
11;RO;2019;1.48
41;PR;2019;1.47
53;DF;2019;1.28
42;SC;2019;1.27
21;MA;2019;1.22
33;RJ;2019;1.19
31;MG;2019;1.12
22;PI;2019;1.01
50;MS;2019;1
35;SP;2019;0.5
16;AP;2019;2.37
13;AM;2019;2.37
28;SE;2019;2.36
43;RS;2019;2.26
32;ES;2019;2.06
17;TO;2019;2.05
14;RR;2019;2.04
51;MT;2019;1.92
52;GO;2019;1.89
25;PB;2019;1.88
12;AC;2019;3.86
23;CE;2019;3.38
29;BA;2019;3.27
15;PA;2019;3.15
24;RN;2019;4.17
27;AL;2019;2.71
26;PE;2019;2.56
