cod;nome;período;valor
29;BA;2016;68.77
23;CE;2016;63.09
53;DF;2016;34.41
32;ES;2016;45.95
52;GO;2016;60.04
21;MA;2016;44.78
31;MG;2016;42.18
50;MS;2016;22.38
51;MT;2016;30.19
15;PA;2016;68.28
25;PB;2016;51.51
26;PE;2016;36.37
22;PI;2016;73.03
41;PR;2016;26.59
33;RJ;2016;47.18
24;RN;2016;87.24
11;RO;2016;41.79
14;RR;2016;48.08
43;RS;2016;24.66
42;SC;2016;16.19
28;SE;2016;11.63
17;TO;2016;38.35
23;CE;2017;100.04
24;RN;2017;104.49
42;SC;2017;17.6
41;PR;2017;22.36
50;MS;2017;22.43
53;DF;2017;26.15
35;SP;2017;93.95
22;PI;2017;93.49
27;AL;2017;88.44
12;AC;2017;87.51
15;PA;2017;74.41
29;BA;2017;67.87
32;ES;2017;56.75
52;GO;2017;56.72
33;RJ;2017;51.55
25;PB;2017;51.46
16;AP;2017;45.05
11;RO;2017;43.27
13;AM;2017;41.79
21;MA;2017;41.2
17;TO;2017;38.09
14;RR;2017;37.18
31;MG;2017;36.8
43;RS;2017;33.24
26;PE;2017;30.81
51;MT;2017;27.82
28;SE;2017;10.6
17;TO;2018;38.09
41;PR;2018;22.79
53;DF;2018;21.02
51;MT;2018;19.9
50;MS;2018;16.16
42;SC;2018;11.56
23;CE;2018;86.19
35;SP;2018;82.94
28;SE;2018;8.45
15;PA;2018;75.4
22;PI;2018;69.95
27;AL;2018;69.04
12;AC;2018;68.09
43;RS;2018;62.91
29;BA;2018;62.11
13;AM;2018;56.65
52;GO;2018;50.72
33;RJ;2018;49.86
25;PB;2018;48.42
16;AP;2018;43.73
32;ES;2018;41.31
26;PE;2018;25.44
21;MA;2018;35.46
11;RO;2018;34.6
31;MG;2018;30.98
24;RN;2018;89.65
14;RR;2018;30.05
50;MS;2019;14.55
24;RN;2019;63
33;RJ;2019;27.04
43;RS;2019;27.92
17;TO;2019;29.24
21;MA;2019;29.42
11;RO;2019;26.29
14;RR;2019;26.69
25;PB;2019;34.61
32;ES;2019;36.16
23;CE;2019;39.03
52;GO;2019;40.03
16;AP;2019;44.08
12;AC;2019;47.62
27;AL;2019;47.66
15;PA;2019;50.85
13;AM;2019;52.28
22;PI;2019;55.69
29;BA;2019;57.07
35;SP;2019;65.43
28;SE;2019;7.21
42;SC;2019;9.3
31;MG;2019;26.19
41;PR;2019;21.06
26;PE;2019;19.51
51;MT;2019;16.57
53;DF;2019;15.87
